src_id,src_numeric_id,name_en,name_ar,domain,institution,category,source_type,source_class,sector_category,sub_sector_tag,geographic_coverage,time_coverage_start,time_coverage_end,access_method,access_method_norm,auth_required,data_format,update_frequency,update_frequency_norm,cadence,cadence_norm,cadence_lag_tolerance,tier,reliability_score,confidence_grade,license,partnership_required,partnership_action_email,routing_function,dashboard_modules_linked,integration_targets,embedded_indicators,data_fields,transformation_notes,granularity_caveats,fallback_plan,admin_alert_trigger_condition,ingestion_method,ingestion_owner_agent,multilingual_required,glossary_terms_required,evidence_pack_flag,yeto_usage,yeto_module,coverage,typical_lag_days,typical_lag_text,notes,tags,status,active,url,url_raw,origin,ai_coach_prompt,auth_required_raw,access_method_norm_raw,update_frequency_norm_raw,cadence_norm_raw,cadence_lag_tolerance_raw,url_raw_original,source_class_label
SRC-182,182,"Sanctions & Compliance Lists (UN, OFAC, EU/UK)",,scsanctions.un.org,"United Nations, OFAC (US Treasury), EU, UK (HM Treasury)",Sanctions/AML,,SANCTIONS_LIST,Sanctions/AML,,Global,2010,2026,Downloadable XML/CSV/PDF; automated parsing,CSV,No,Unknown,Ad‑hoc (whenever designations change); OFAC daily; EU/UK as needed,DAILY,DAILY,DAILY,2.0,T1,A,A,Public domain (legal notices); informational use only (not legal advice),False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Name, alias, designation, DOB/nationality, sanction type, reason, sanctions program (e.g. 2140), dates",TBD,Lists are global (no subnational); not legal advice; show disclaimer; must update promptly; maintain reliability; note duplicates across lists,Use alternates/proxies; log gap ticket,TBD,Automated import of CSV/XML; schedule daily for OFAC and weekly for UN/EU/UK; parse entries; filter those linked to Yemen; track updates (added/removed); update compliance database; manual fix if format changes,Manus,0,0,0,Sanctions & Compliance overview module – shows sanctioned entities; Stakeholder pages display warnings; AI compliance Q&A; timeline of sanctions events; compliance risk scoring,"Sanctions Dashboard, Stakeholder profiles, AI Compliance Q&A, Timeline","Lists of sanctioned individuals/entities related to Yemen (asset freeze, travel ban, terrorism sanctions, etc.) and global listings; includes local compliance lists if available",,None – updates available as soon as lists change,,"Sanctions/AML;Sanctions Dashboard, Stakeholder profiles, AI Compliance Q&A, Timeline",ACTIVE,True,https://scsanctions.un.org/resources/xml/en/consolidated.xml,UN: https://scsanctions.un.org/resources/xml/en/consolidated.xml ; OFAC: CSV/XML on treas.gov ; EU & UK: PDF/CSV from respective sites,master,,Unknown,DOCS,DAILY,DAILY,48 hours,https://scsanctions.un.org/resources/xml/en/consolidated.xml,Documents/Analysis
SRC-024,24,IMF Direction of Trade Statistics (DOTS),,sdmx.imf.org,International Monetary Fund,Trade & FX proxies,,DATA_NUMERIC,Trade & FX proxies,,Global,2010,2026,API,API,No,Unknown,Quarterly,QUARTERLY,QUARTERLY,QUARTERLY,120.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_api,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides country‑pair trade flows used to infer FX positions; complement Comtrade.,Trade & FX proxies,ACTIVE,True,https://sdmx.imf.org/,[IMF DOTS API](https://sdmx.imf.org/),extended,,Unknown,API,QUARTERLY,QUARTERLY,120 days,https://sdmx.imf.org/,Documents/Analysis
SRC-173,173,"IMF Data (SDMX/IFS, Article IV)",,sdmx.imf.org,International Monetary Fund,Macroeconomic & Financial,,DATA_NUMERIC,Macroeconomic & Financial,,Global,2010,2026,API for structured data (SDMX/XML/JSON – some datasets require registration); PDFs for Article IV and country reports,SDMX,Yes,Unknown,Quarterly for most IMF datasets (some monthly series); Article IV reports annually or biennially,MONTHLY,MONTHLY,MONTHLY,60.0,T1,A-,A,Open data (IMF open data initiative); attribution required; some datasets require registration,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Varies by dataset – e.g. country, indicator code, time period, value; Article IV PDFs contain tables and narrative",TBD,National-level annual/quarterly data; no governorate detail; large gaps post‑2015; IMF staff estimates fill gaps (lower confidence); “Not available – see proxy” when not reported,Use alternates/proxies; log gap ticket,TBD,"API connector for SDMX with frequency handling and versioning; Document ingestion for PDFs (extract tables, store metadata); retries and Data Gap Ticket on failure",Manus,0,0,0,"Complement World Bank macro data (monetary & external sector); FX Dashboard (official rates, reserves), Public Finance module (fiscal projections), Scenario Simulator (baseline forecasts), Research Hub (Article IV commentary)","Macro Trends, Financial Sector, Public Finance, Scenario Simulator, Document Library, Glossary","Monetary and financial indicators: money supply, inflation, official exchange rates, banking aggregates, balance of payments, government finance, trade; 2010–present (historical data available); Article IV reports provide qualitative assessments and tables",,Moderate – quarterly data appear after a few months; Article IV reports several months after mission; gaps due to conflict,,"Macroeconomic & Financial;Macro Trends, Financial Sector, Public Finance, Scenario Simulator, Document Library, Glossary",ACTIVE,True,https://sdmx.imf.org/rest/data/,"https://sdmx.imf.org/rest/data/ (IFS, DOTS, GFS) and PDFs for Article IV reports",master,,Some SDMX datasets require free account/API key; summary data accessible without auth,API+DOCS,MONTHLY,MONTHLY,60 days,https://sdmx.imf.org/rest/data/,Documents/Analysis
SRC-092,92,World Peace Foundation “Political Economy of War” Dataset,,sites.tufts.edu,,War economy,,DATA_NUMERIC,War economy,,Global,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides data and case studies on war economies; may include Yemen; useful for context.,War economy,ACTIVE,True,https://sites.tufts.edu/wpf/,[World Peace Foundation](https://sites.tufts.edu/wpf/),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://sites.tufts.edu/wpf/,Documents/Analysis
SRC-120,120,SMAP (Soil Moisture Active Passive) Satellite Data,,smap.jpl.nasa.gov,,Water & agriculture,,DATA_NUMERIC,Water & agriculture,,Global,2010,2026,WEB,WEB,No,Unknown,Weekly,WEEKLY,WEEKLY,WEEKLY,14.0,T2,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Measures soil moisture; can signal drought conditions; aggregated to region; open data.,Water & agriculture,ACTIVE,True,https://smap.jpl.nasa.gov,[NASA SMAP](https://smap.jpl.nasa.gov),extended,,Unknown,WEB,WEEKLY,WEEKLY,14 days,https://smap.jpl.nasa.gov,Documents/Analysis
SRC-025,25,Bank for International Settlements (BIS) Triennial Central Bank Survey,,stats.bis.org,,FX turnover,,DATA_NUMERIC,FX turnover,,Global,2010,2026,WEB,WEB,No,Unknown,Every 3 years,ANNUAL,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provides data on global currency trading, including USD/YER turnover if reported; low coverage; useful for context.",FX turnover,ACTIVE,True,https://stats.bis.org/statistics,[BIS Statistics](https://stats.bis.org/statistics),extended,,Unknown,WEB,ANNUAL,IRREGULAR,per-source,https://stats.bis.org/statistics,Documents/Analysis
SRC-037,37,OECD International Development Statistics (CRS),,stats.oecd.org,,Aid & budget support,,DATA_NUMERIC,Aid & budget support,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Donor funding by sector/project; includes aid flows to Yemen not captured in FTS.,Aid & budget support,ACTIVE,True,https://stats.oecd.org,[OECD CRS](https://stats.oecd.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://stats.oecd.org,Documents/Analysis
SRC-181,181,UCDP (Uppsala Conflict Data Program),,ucdpapi.pcr.uu.se,Uppsala University,Conflict Casualties,,DATA_NUMERIC,Conflict Casualties,,Global Academia,2010,2026,Open API and downloadable datasets (annual),API,No,Unknown,Annual version releases (data up to previous year),ANNUAL,ANNUAL,ANNUAL,240.0,T2,B+,B,Free for research with attribution,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Year, actor1, actor2, deaths, location (GED events), conflict type",TBD,Annual national-level aggregates; slower updates; undercounts recent events; complementary to ACLED; flagged accordingly,Use alternates/proxies; log gap ticket,TBD,API connector fetches annual entries; loads into time-series; stores version number; cross-check with ACLED; Data Gap Ticket if missing updates,Manus,0,0,0,Provides macro view of conflict fatalities; feeds dashboards; scenario modeling; AI Assistant reference; cross-check with ACLED,"Conflict Overview, Timeline, Research Hub","Battle-related deaths, one-sided violence aggregated by conflict and year; Yemen civil war data 2010–present (with one-year lag)",,High – annual release covers up to previous year,,"Conflict Casualties;Conflict Overview, Timeline, Research Hub",ACTIVE,True,https://ucdpapi.pcr.uu.se/api/gedevents/22.1?Country=YR,https://ucdpapi.pcr.uu.se/api/gedevents/22.1?Country=YR,master,,Unknown,API,ANNUAL,ANNUAL,240 days,https://ucdpapi.pcr.uu.se/api/gedevents/22.1?Country=YR,Documents/Analysis
SRC-0272,272,UNESCO Institute for Statistics (UIS) Data,بيانات معهد اليونسكو للإحصاء (UIS),uis.unesco.org,UNESCO UIS,Sectoral (UN & Specialized),,DATA_NUMERIC,Sectoral (UN & Specialized),Education,Global→Yemen,2010,2026,Web,WEB,No,CSV,Ad-hoc,IRREGULAR,Annual,ANNUAL,,,A-,A,UNESCO terms,False,partnerships@causewaygrp.com,structured_data,Poverty & Human Development; Research Library,Poverty & Human Development; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global→Yemen,365.0,Varies by series; see source docs,"Education indicators to populate education sub-sector panels and compare to regional benchmarks.
Where recent Yemen data is missing, keep series with explicit ‘last observed’ markers.","Education, Human Development",ACTIVE,True,https://uis.unesco.org,https://uis.unesco.org,,,No (public),WEB,IRREGULAR,ANNUAL,per-source,https://uis.unesco.org,Primary/Secondary
SRC-099,99,UNCTAD World Investment Report,,unctad.org,UNCTAD,FDI,,DATA_NUMERIC,FDI,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides trends and statistics on foreign direct investment flows; includes regional context for Yemen; supplement UNCTADstat.,FDI,ACTIVE,True,https://unctad.org/topic/investment/world-investment-report,[WIR](https://unctad.org/topic/investment/world-investment-report),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://unctad.org/topic/investment/world-investment-report,Documents/Analysis
SRC-044,44,UN Liner Shipping Connectivity Index (LSCI),,unctadstat.unctad.org,UNCTAD,Trade infrastructure,,DATA_NUMERIC,Trade infrastructure,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Measures maritime connectivity; Yemen’s score can be used as proxy for trade facilitation and shipping disruptions.,Trade infrastructure,ACTIVE,True,https://unctadstat.unctad.org,[UNCTAD LSCI](https://unctadstat.unctad.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://unctadstat.unctad.org,Documents/Analysis
SRC-038,38,UN General Assembly Resolutions & Security Council Resolutions,,undocs.org,,Political & sanctions,,SANCTIONS_LIST,Political & sanctions,,Global,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provide official sanction mandates, budget authorisations for UN missions; treat as legal documents; link to events.",Political & sanctions,ACTIVE,True,https://undocs.org,[UN Documents](https://undocs.org),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://undocs.org,Documents/Analysis
SRC-045,45,UN Vehicle Registration Data (if available),,unece.org,,Transport & commerce,,DATA_NUMERIC,Transport & commerce,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,May provide vehicle registrations for Yemen; relevant to transport sector.,Transport & commerce,ACTIVE,True,https://unece.org,[UNECE Vehicle Database](https://unece.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://unece.org,Documents/Analysis
SRC-0257,257,UNOSAT (UNITAR) – Yemen Damage Assessments,UNOSAT (UNITAR) - تقييمات الأضرار في اليمن,unosat.org,UNITAR / UNOSAT,Remote Sensing & Geospatial,,DATA_GEOSPATIAL,Remote Sensing & Geospatial,Damage Assessment,Yemen,2010,2026,Web,WEB,No,PDF/GIS,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,B+,B,UNITAR terms,False,partnerships@causewaygrp.com,structured_data,Conflict Economy; Maps & Spatial; Research Library; Timeline,Conflict Economy; Maps & Spatial; Research Library; Timeline,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Yemen,,Varies by series; see source docs,"High-quality satellite-based damage assessments; informs reconstruction cost estimates and infrastructure dashboards.
Link assessments to affected entities and locations; maintain provenance and versions.","Infrastructure, Conflict Impact, Urban",ACTIVE,True,https://unosat.org,https://unosat.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://unosat.org,Proxy/Geospatial
SRC-199,199,Database,,unstats.un.org,United Nations,,,DATA_NUMERIC,,,Yemen,2010,2026,API,API,No,Unknown,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_api,Manus,0,0,0,TBD,TBD,Yemen,,Varies,,,ACTIVE,True,https://unstats.un.org/SDGAPI/v,https://unstats.un.org/SDGAPI/v,inclusive_pdf,,Unknown,API,IRREGULAR,IRREGULAR,per-source,https://unstats.un.org/SDGAPI/v,Documents/Analysis
SRC-014,14,UN Global SDG Indicators Database,,unstats.un.org,United Nations,SDG indicators,,DATA_NUMERIC,SDG indicators,,Global,2010,2026,API,API,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_api,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Includes SDG indicators relevant to Yemen (poverty, health, education).",SDG indicators,ACTIVE,True,https://unstats.un.org/SDGAPI/v1,[UN SDG API](https://unstats.un.org/SDGAPI/v1),extended,,Unknown,API,ANNUAL,ANNUAL,240 days,https://unstats.un.org/SDGAPI/v1,Documents/Analysis
SRC-0247,247,UN SDG Global Database (Yemen indicators),قاعدة بيانات أهداف التنمية المستدامة (مؤشرات اليمن),unstats.un.org,UN Statistics Division,Global Development & Finance,,DATA_NUMERIC,Global Development & Finance,SDG Indicators,Global→Yemen,2010,2026,Web/API,API,,CSV/JSON,Ad-hoc,IRREGULAR,Annual,ANNUAL,,,A-,A,UN terms,False,partnerships@causewaygrp.com,structured_data,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Global→Yemen,365.0,Varies by series; see source docs,"SDG indicators for Yemen used to populate development dashboards and provide SDG-aligned reporting exports.
Map SDG series to YETO indicators; keep metadata (goal/target/indicator) for explainers.","Development, Social, Environment",ACTIVE,True,https://unstats.un.org/sdgs/indicators/database/,https://unstats.un.org/sdgs/indicators/database/,,,Varies,API+WEB,IRREGULAR,ANNUAL,per-source,https://unstats.un.org/sdgs/indicators/database/,Primary/Secondary
SRC-0231,231,UN System of National Accounts (SNA 2008 / Updates),نظام الحسابات القومية (SNA 2008/تحديثات),unstats.un.org,UNSD / OECD / IMF / World Bank / Eurostat,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,National Accounts,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A,A,UN terms,False,partnerships@causewaygrp.com,methodology_reference,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Methodology baseline for GDP/GVA, sector accounts, and national accounting consistency checks across sources.
Use in Methodology/Transparency pages; cite when explaining GDP estimates, deflators, and sector contributions.","Macroeconomy, National Accounts",ACTIVE,True,https://unstats.un.org/unsd/nationalaccount/sna2008.asp,https://unstats.un.org/unsd/nationalaccount/sna2008.asp,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://unstats.un.org/unsd/nationalaccount/sna2008.asp,Standard/Methodology
